timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1686415683.57969403,54633971,0.9055778980255127,0.0,0.8975521326065063,0.5,-7.338542461395264,-7.350194454193115,-7.4822096824646,10.370000000000001,7.57,0.0,106,104
1686415683.67965412,54733931,0.8957988023757935,0.0,0.8894954323768616,0.5,-7.237174034118652,-7.248327255249023,-7.394780158996582,10.370000000000001,7.72,0.0,103,102
1686415683.77961397,54833891,0.8902002573013306,0.0,0.8801383376121521,0.5,-7.138265609741211,-7.148510456085205,-7.306270599365234,10.370000000000001,7.8,0.0,100,100
1686415683.88040709,54934684,0.8806781768798828,0.0,0.8716891407966614,0.5,-7.041053295135498,-7.050999164581299,-7.19140625,10.370000000000001,7.890000000000001,0.0,98,98
1686415683.98036695,55034644,0.8729956746101379,0.0,0.8636839985847473,0.5,-6.9469895362854,-6.956489086151123,-7.082849025726318,10.370000000000001,7.99,0.0,95,96
1686415684.08032703,55134604,0.8637388348579407,0.0,0.8550211787223816,0.5,-6.855205059051514,-6.863771915435791,-7.015427112579346,10.370000000000001,8.120000000000001,0.0,93,94
1686415684.18028712,55234564,0.8515160083770752,0.0,0.8447369337081909,0.5,-6.765707492828369,-6.774046897888184,-6.931411266326904,10.370000000000001,8.25,0.0,90,91
1686415684.28024697,55334524,0.8486739993095398,0.0,0.8367948532104492,0.5,-6.678680419921875,-6.688096046447754,-6.830452919006348,10.370000000000001,8.33,0.0,88,89
1686415684.38020706,55434484,0.8413153886795044,0.0,0.8299905061721802,0.5,-6.5942063331604,-6.604921340942383,-6.746929168701172,10.370000000000001,8.42,0.0,86,87
1686415684.48016715,55534444,0.833306610584259,0.0,0.8227156400680542,0.5,-6.512285232543945,-6.524619102478027,-6.647241592407227,10.370000000000001,8.51,0.0,84,85
1686415684.58012700,55634404,0.8215929269790649,0.0,0.8139848709106445,0.5,-6.432917594909668,-6.4450249671936035,-6.591120719909668,10.370000000000001,8.64,0.0,81,82
1686415684.68008709,55734364,0.8054254651069641,0.0,0.802333652973175,0.5,-6.356137752532959,-6.367875099182129,-6.507983207702637,10.370000000000001,8.76,0.0,78,80
1686415684.78004694,55834324,0.8003208637237549,0.0,0.792077898979187,0.5,-6.282177925109863,-6.293881893157959,-6.406500339508057,10.370000000000001,8.84,0.0,76,77
1686415684.88000703,55934284,0.7868799567222595,0.0,0.7806879281997681,0.5,-6.211135387420654,-6.221287250518799,-6.3303937911987305,10.370000000000001,8.92,0.0,72,74
1686415684.97996712,56034244,0.7732675075531006,0.0,0.767388105392456,0.5,-6.14300537109375,-6.151088714599609,-6.271455764770508,10.370000000000001,9.0,0.0,69,71
1686415685.07992697,56134204,0.7561221122741699,0.0,0.7525936365127563,0.5,-6.077792167663574,-6.083728313446045,-6.21396541595459,10.370000000000001,9.120000000000001,0.0,65,68
1686415685.17988706,56234164,0.7454606890678406,0.0,0.738885223865509,0.5,-6.015589714050293,-6.020288944244385,-6.123872756958008,10.370000000000001,9.21,0.0,62,65
1686415685.27984715,56334124,0.7321764826774597,0.0,0.726080060005188,0.5,-5.9564385414123535,-5.9598917961120605,-6.079767227172852,10.370000000000001,9.290000000000001,0.0,58,61
1686415685.37980700,56434084,0.7189778089523315,0.0,0.7123398780822754,0.5,-5.900331020355225,-5.902713298797607,-5.9902167320251465,10.370000000000001,9.35,0.0,55,58
1686415685.47976708,56534044,0.7027060985565186,0.0,0.69833904504776,0.5,-5.847272872924805,-5.847987651824951,-5.959953784942627,10.370000000000001,9.42,0.0,51,55
1686415685.57972717,56634004,0.6880962252616882,0.0,0.6827900409698486,0.5,-5.797262191772461,-5.796371936798096,-5.907217979431152,10.370000000000001,9.51,0.0,48,52
1686415685.67968702,56733964,0.6762166619300842,0.0,0.6688306927680969,0.5,-5.750302791595459,-5.748608112335205,-5.854551792144775,10.370000000000001,9.620000000000001,0.0,44,48
1686415685.77964711,56833924,0.6610821485519409,0.0,0.6544927954673767,0.5,-5.706429481506348,-5.70439338684082,-5.7857842445373535,10.370000000000001,9.66,0.0,41,45
1686415685.87960696,56933884,0.6433443427085876,0.0,0.6399996280670166,0.5,-5.665748119354248,-5.6626763343811035,-5.7434821128845215,10.370000000000001,9.72,0.0,38,42
1686415685.98040009,57034677,0.6277910470962524,0.0,0.6233761310577393,0.5,-5.627960205078125,-5.622938632965088,-5.705295085906982,10.370000000000001,9.790000000000001,0.0,34,38
1686415686.08036017,57134637,0.6082669496536255,0.0,0.6054047346115112,0.5,-5.593504428863525,-5.586341381072998,-5.6738505363464355,10.370000000000001,9.870000000000001,0.0,30,35
1686415686.18032002,57234597,0.5891765356063843,0.0,0.5870866179466248,0.5,-5.561959266662598,-5.553075313568115,-5.63393497467041,10.370000000000001,9.950000000000001,0.0,27,32
1686415686.28028011,57334557,0.570271909236908,0.0,0.568790078163147,0.5,-5.533305644989014,-5.523068904876709,-5.6300764083862305,10.370000000000001,9.99,0.0,24,29
1686415686.38023996,57434517,0.5605373382568359,0.0,0.551673948764801,0.5,-5.507535457611084,-5.497192859649658,-5.5870280265808105,10.370000000000001,10.040000000000001,0.0,21,26
1686415686.48020005,57534477,0.5535405278205872,0.0,0.5416017174720764,0.5,-5.484451770782471,-5.474886417388916,-5.556490898132324,10.370000000000001,10.08,0.0,18,23
1686415686.58016014,57634437,0.5473383665084839,0.0,0.5340734720230103,0.5,-5.463799953460693,-5.455135822296143,-5.518743515014648,10.370000000000001,10.13,0.0,16,20
1686415686.68011999,57734397,0.5353807210922241,0.0,0.526249885559082,0.5,-5.4453125,-5.4364848136901855,-5.5125908851623535,10.370000000000001,10.200000000000001,0.0,14,18
1686415686.78008008,57834357,0.5066404342651367,0.0,0.5095850229263306,0.5,-5.428875923156738,-5.41942024230957,-5.493988990783691,10.370000000000001,10.22,0.0,12,17
1686415686.88004017,57934317,0.4721928536891937,0.0,0.48083752393722534,0.5,-5.414478778839111,-5.403975009918213,-5.451023578643799,10.370000000000001,10.25,0.0,10,15
1686415686.98000002,58034277,0.446045458316803,0.0,0.44888433814048767,0.5,-5.401981830596924,-5.388803482055664,-5.466192722320557,10.370000000000001,10.290000000000001,0.0,7,14
1686415687.07996011,58134237,0.4297108054161072,0.0,0.42632418870925903,0.5,-5.39116096496582,-5.375600337982178,-5.443851947784424,10.370000000000001,10.33,0.0,5,11
1686415687.17991996,58234197,0.4307650327682495,0.0,0.41665127873420715,0.5,-5.381940841674805,-5.365223407745361,-5.406425476074219,10.370000000000001,10.370000000000001,0.0,3,9
1686415687.27988005,58334157,0.43006306886672974,0.0,0.4150436520576477,0.5,-5.374324798583984,-5.3566436767578125,-5.429019451141357,10.370000000000001,10.38,0.0,1,6
1686415687.37984014,58434117,0.4425542950630188,0.0,0.4175392687320709,0.5,-5.368258476257324,-5.350684642791748,-5.434657096862793,10.370000000000001,10.41,0.0,0,4
1686415687.47979999,58534077,0.45060473680496216,0.0,0.42590102553367615,0.5,-5.363447666168213,-5.348115921020508,-5.394957065582275,10.370000000000001,10.42,0.0,0,2
1686415687.57976007,58634037,0.464760422706604,0.0,0.4373261630535126,0.5,-5.359778881072998,-5.3468918800354,-5.389363765716553,10.370000000000001,10.450000000000001,0.0,0,0
1686415687.67972016,58733997,0.4611160457134247,0.0,0.44374486804008484,0.5,-5.357073783874512,-5.3455939292907715,-5.400661468505859,10.370000000000001,10.46,0.0,-1,0
1686415687.77968001,58833957,0.4573243260383606,0.0,0.4419826567173004,0.5,-5.355266094207764,-5.344642639160156,-5.388707160949707,10.370000000000001,10.49,0.0,-1,0
1686415687.87964010,58933917,0.45282456278800964,0.0,0.4392102062702179,0.5,-5.354310512542725,-5.344013690948486,-5.393853664398193,10.370000000000001,10.5,0.0,-2,0
1686415687.97959995,59033877,0.4503512382507324,0.0,0.43559974431991577,0.5,-5.354183197021484,-5.343935966491699,-5.414010047912598,10.370000000000001,10.5,0.0,-3,-1
1686415688.08039308,59134670,0.4607042074203491,0.0,0.43781551718711853,0.5,-5.354840278625488,-5.345541954040527,-5.390494346618652,10.370000000000001,10.51,0.0,-3,-2
1686415688.18035316,59234630,0.46558186411857605,0.0,0.44462519884109497,0.5,-5.356060028076172,-5.347953796386719,-5.385736465454102,10.370000000000001,10.540000000000001,0.0,-3,-3
1686415688.28031301,59334590,0.4587687849998474,0.0,0.4447939991950989,0.5,-5.357828140258789,-5.350120544433594,-5.399032115936279,10.370000000000001,10.540000000000001,0.0,-4,-3
1686415688.38027310,59434550,0.4559982419013977,0.0,0.44190630316734314,0.5,-5.360244274139404,-5.352507591247559,-5.428574562072754,10.370000000000001,10.540000000000001,0.0,-5,-4
1686415688.48023295,59534510,0.45902109146118164,0.0,0.4411098062992096,0.5,-5.3632493019104,-5.356557369232178,-5.411595821380615,10.370000000000001,10.540000000000001,0.0,-5,-4
1686415688.58019304,59634470,0.4665203094482422,0.0,0.44682344794273376,0.5,-5.366793155670166,-5.361670970916748,-5.416697978973389,10.370000000000001,10.540000000000001,0.0,-5,-5
1686415688.68015313,59734430,0.4694659411907196,0.0,0.45231330394744873,0.5,-5.370806694030762,-5.367125034332275,-5.415365219116211,10.370000000000001,10.540000000000001,0.0,-5,-5
1686415688.78011298,59834390,0.4684370756149292,0.0,0.4553458094596863,0.5,-5.375229358673096,-5.372435092926025,-5.405857563018799,10.370000000000001,10.540000000000001,0.0,-5,-5
1686415688.88007307,59934350,0.4613112509250641,0.0,0.4539126455783844,0.5,-5.380012035369873,-5.376870632171631,-5.436686992645264,10.370000000000001,10.540000000000001,0.0,-5,-5
1686415688.98003316,60034310,0.45446616411209106,0.0,0.4480215907096863,0.5,-5.385101795196533,-5.381448268890381,-5.451588153839111,10.370000000000001,10.540000000000001,0.0,-6,-5
1686415689.07999301,60134270,0.45769286155700684,0.0,0.44616976380348206,0.5,-5.390449047088623,-5.38731050491333,-5.465726852416992,10.370000000000001,10.540000000000001,0.0,-6,-6
1686415689.17995310,60234230,0.4669345021247864,0.0,0.45122724771499634,0.5,-5.3960185050964355,-5.394669055938721,-5.432184219360352,10.370000000000001,10.540000000000001,0.0,-6,-6
1686415689.27991295,60334190,0.47236672043800354,0.0,0.45976340770721436,0.5,-5.401763916015625,-5.401622295379639,-5.469543933868408,10.370000000000001,10.52,0.0,-5,-6
1686415689.37987304,60434150,0.4725564122200012,0.0,0.4666774272918701,0.5,-5.40754508972168,-5.408380508422852,-5.440423965454102,10.370000000000001,10.52,0.0,-5,-6
1686415689.47983313,60534110,0.46711981296539307,0.0,0.4662991762161255,0.5,-5.413261890411377,-5.413971900939941,-5.475231170654297,10.370000000000001,10.52,0.0,-5,-5
1686415689.57979298,60634070,0.4586668312549591,0.0,0.46139344573020935,0.5,-5.41893196105957,-5.419054985046387,-5.48637580871582,10.370000000000001,10.52,0.0,-5,-5
1686415689.67975307,60734030,0.45822831988334656,0.0,0.4586236774921417,0.5,-5.424558162689209,-5.424678802490234,-5.462940216064453,10.370000000000001,10.51,0.0,-5,-5
1686415689.77971315,60833990,0.45672154426574707,0.0,0.4586533308029175,0.5,-5.430056095123291,-5.429728984832764,-5.483359336853027,10.370000000000001,10.5,0.0,-5,-5
1686415689.87967300,60933950,0.45298779010772705,0.0,0.4581105411052704,0.5,-5.435379505157471,-5.434324741363525,-5.5019450187683105,10.370000000000001,10.5,0.0,-5,-5
1686415689.97963309,61033910,0.453945130109787,0.0,0.45629826188087463,0.5,-5.440539360046387,-5.4394731521606445,-5.491795063018799,10.370000000000001,10.5,0.0,-5,-5
1686415690.08042598,61134703,0.45691558718681335,0.0,0.4576508104801178,0.5,-5.4456281661987305,-5.444765567779541,-5.510830879211426,10.370000000000001,10.5,0.0,-5,-5
1686415690.18038607,61234663,0.460662841796875,0.0,0.4611073434352875,0.5,-5.450578689575195,-5.45035982131958,-5.49084997177124,10.370000000000001,10.49,0.0,-4,-5
1686415690.28034616,61334623,0.4611060321331024,0.0,0.46460917592048645,0.5,-5.455368518829346,-5.455138206481934,-5.4962310791015625,10.370000000000001,10.49,0.0,-4,-5
1686415690.38030601,61434583,0.45657119154930115,0.0,0.46502816677093506,0.5,-5.460013389587402,-5.458899021148682,-5.511049270629883,10.370000000000001,10.47,0.0,-4,-4
1686415690.48026609,61534543,0.45111048221588135,0.0,0.4621451199054718,0.5,-5.464383602142334,-5.462350845336914,-5.525243759155273,10.370000000000001,10.46,0.0,-4,-4
1686415690.58022594,61634503,0.4501349627971649,0.0,0.4590213894844055,0.5,-5.468462944030762,-5.466213703155518,-5.518518924713135,10.370000000000001,10.46,0.0,-4,-4
1686415690.68018603,61734463,0.45389774441719055,0.0,0.4602494537830353,0.5,-5.4722981452941895,-5.470025539398193,-5.536527633666992,10.370000000000001,10.450000000000001,0.0,-4,-4
1686415690.78014612,61834423,0.45816248655319214,0.0,0.4627886712551117,0.5,-5.475892543792725,-5.474313735961914,-5.5293192863464355,10.370000000000001,10.450000000000001,0.0,-3,-4
1686415690.88010597,61934383,0.45953670144081116,0.0,0.4664647877216339,0.5,-5.479287147521973,-5.4784746170043945,-5.524451732635498,10.370000000000001,10.450000000000001,0.0,-3,-3
1686415690.98006606,62034343,0.4579160213470459,0.0,0.4663592576980591,0.5,-5.482529163360596,-5.481766700744629,-5.5211591720581055,10.370000000000001,10.450000000000001,0.0,-3,-3
1686415691.08002615,62134303,0.45367416739463806,0.0,0.4659673869609833,0.5,-5.485632419586182,-5.483976364135742,-5.547136306762695,10.370000000000001,10.43,0.0,-3,-3
1686415691.17998600,62234263,0.45083868503570557,0.0,0.461853563785553,0.5,-5.488494873046875,-5.486313819885254,-5.5210795402526855,10.370000000000001,10.43,0.0,-3,-3
1686415691.27994609,62334223,0.4488140344619751,0.0,0.45967745780944824,0.5,-5.491140365600586,-5.487834453582764,-5.538614273071289,10.370000000000001,10.42,0.0,-3,-2
1686415691.37990594,62434183,0.4443418085575104,0.0,0.45565560460090637,0.5,-5.493545055389404,-5.489145278930664,-5.552812576293945,10.370000000000001,10.42,0.0,-3,-2
1686415691.47986603,62534143,0.4456707239151001,0.0,0.4518928527832031,0.5,-5.49577522277832,-5.491187572479248,-5.544674873352051,10.370000000000001,10.43,0.0,-3,-2
1686415691.57982612,62634103,0.44903621077537537,0.0,0.4484201669692993,0.5,-5.498000621795654,-5.493597984313965,-5.557586193084717,10.370000000000001,10.46,0.0,-3,-3
1686415691.67978597,62734063,0.45211318135261536,0.0,0.444551944732666,0.5,-5.500566482543945,-5.496782302856445,-5.535454273223877,10.370000000000001,10.5,0.0,-3,-3
1686415691.77974606,62834023,0.4548020362854004,0.0,0.4450805187225342,0.5,-5.5036845207214355,-5.499757766723633,-5.552260875701904,10.370000000000001,10.5,0.0,-4,-4
1686415691.87970614,62933983,0.4515799880027771,0.0,0.44307559728622437,0.5,-5.507270336151123,-5.503006458282471,-5.540955066680908,10.370000000000001,10.52,0.0,-5,-4
1686415691.97966599,63033943,0.44653844833374023,0.0,0.43865135312080383,0.5,-5.511331081390381,-5.506162166595459,-5.551733016967773,10.370000000000001,10.55,0.0,-5,-5
1686415692.07962608,63133903,0.4438329041004181,0.0,0.4338918924331665,0.5,-5.515945911407471,-5.509699821472168,-5.538201332092285,10.370000000000001,10.56,0.0,-6,-5
1686415692.18041897,63234696,0.438114732503891,0.0,0.42921924591064453,0.5,-5.521141529083252,-5.513262748718262,-5.555069923400879,10.370000000000001,10.59,0.0,-7,-6
1686415692.28037906,63334656,0.4335125982761383,0.0,0.42284905910491943,0.5,-5.526894569396973,-5.517530918121338,-5.565948486328125,10.370000000000001,10.620000000000001,0.0,-8,-7
1686415692.38033915,63434616,0.43550336360931396,0.0,0.42028653621673584,0.5,-5.533333778381348,-5.523309707641602,-5.5795440673828125,10.370000000000001,10.64,0.0,-9,-8
1686415692.48029900,63534576,0.43993517756462097,0.0,0.4217904508113861,0.5,-5.540473461151123,-5.530982494354248,-5.595717430114746,10.370000000000001,10.66,0.0,-10,-9
1686415692.58025908,63634536,0.44614389538764954,0.0,0.42591631412506104,0.5,-5.548318862915039,-5.540632724761963,-5.5985026359558105,10.370000000000001,10.68,0.0,-10,-10
1686415692.68021917,63734496,0.44886255264282227,0.0,0.43029120564460754,0.5,-5.556883335113525,-5.551458835601807,-5.638554096221924,10.370000000000001,10.71,0.0,-10,-11
1686415692.78017902,63834456,0.4526731073856354,0.0,0.43345144391059875,0.5,-5.56622314453125,-5.564137935638428,-5.623702049255371,10.370000000000001,10.74,0.0,-10,-11
1686415692.88013911,63934416,0.45732203125953674,0.0,0.4384465217590332,0.5,-5.576398849487305,-5.577340126037598,-5.630781173706055,10.370000000000001,10.76,0.0,-10,-11
1686415692.98009896,64034376,0.45486584305763245,0.0,0.4399263262748718,0.5,-5.587409019470215,-5.590058326721191,-5.671074390411377,10.370000000000001,10.77,0.0,-10,-11
1686415693.08005905,64134336,0.4505627453327179,0.0,0.4368560314178467,0.5,-5.599188327789307,-5.603552341461182,-5.660824298858643,10.370000000000001,10.790000000000001,0.0,-10,-11
1686415693.18001914,64234296,0.4474560618400574,0.0,0.43442198634147644,0.5,-5.611731052398682,-5.617120265960693,-5.677482604980469,10.370000000000001,10.81,0.0,-11,-11
1686415693.27997899,64334256,0.4414011538028717,0.0,0.4300669729709625,0.5,-5.6250410079956055,-5.63055944442749,-5.692751884460449,10.370000000000001,10.83,0.0,-12,-12
1686415693.37993908,64434216,0.43626901507377625,0.0,0.4247114658355713,0.5,-5.639121055603027,-5.644371032714844,-5.687925815582275,10.370000000000001,10.85,0.0,-12,-12
1686415693.47989917,64534176,0.42965182662010193,0.0,0.41946664452552795,0.5,-5.653979301452637,-5.657990455627441,-5.719988822937012,10.370000000000001,10.870000000000001,0.0,-14,-13
1686415693.57985902,64634136,0.4273499548435211,0.0,0.4140588939189911,0.5,-5.669614315032959,-5.672474384307861,-5.734201431274414,10.370000000000001,10.88,0.0,-15,-14
1686415693.67981911,64734096,0.42780381441116333,0.0,0.4122588038444519,0.5,-5.685978889465332,-5.688266277313232,-5.759643077850342,10.370000000000001,10.89,0.0,-16,-15
1686415693.77977896,64834056,0.42954087257385254,0.0,0.4125013053417206,0.5,-5.703027248382568,-5.705730438232422,-5.733705520629883,10.370000000000001,10.91,0.0,-16,-16
1686415693.87973905,64934016,0.4270161986351013,0.0,0.41338151693344116,0.5,-5.720765590667725,-5.72269868850708,-5.76094388961792,10.370000000000001,10.91,0.0,-17,-16
1686415693.97969913,65033976,0.4162825644016266,0.0,0.4075726866722107,0.5,-5.739114761352539,-5.739315032958984,-5.7739973068237305,10.370000000000001,10.93,0.0,-18,-17
1686415694.07965899,65133936,0.4116199314594269,0.0,0.4014630913734436,0.5,-5.758074760437012,-5.756053447723389,-5.806262969970703,10.370000000000001,10.93,0.0,-19,-18
1686415694.17961907,65233896,0.4084886312484741,0.0,0.3964099884033203,0.5,-5.777576923370361,-5.774052143096924,-5.830535888671875,10.370000000000001,10.950000000000001,0.0,-20,-19
1686415694.28041196,65334689,0.4119369089603424,0.0,0.39571258425712585,0.5,-5.797801494598389,-5.794031143188477,-5.84685754776001,10.370000000000001,10.96,0.0,-21,-20
1686415694.38037205,65434649,0.41345691680908203,0.0,0.3978590965270996,0.5,-5.818405628204346,-5.81524133682251,-5.848606586456299,10.370000000000001,10.97,0.0,-21,-21
1686415694.48033214,65534609,0.410235196352005,0.0,0.3978555202484131,0.5,-5.839531421661377,-5.836474418640137,-5.868950843811035,10.370000000000001,10.99,0.0,-22,-21
1686415694.58029199,65634569,0.4052227735519409,0.0,0.3948000371456146,0.5,-5.861209869384766,-5.857337474822998,-5.8934197425842285,10.370000000000001,11.0,0.0,-23,-22
1686415694.68025208,65734529,0.40007197856903076,0.0,0.38969215750694275,0.5,-5.883396148681641,-5.878317832946777,-5.924281120300293,10.370000000000001,11.0,0.0,-23,-22
1686415694.78021216,65834489,0.39797312021255493,0.0,0.3862304389476776,0.5,-5.906060695648193,-5.900196552276611,-5.940693378448486,10.370000000000001,11.01,0.0,-24,-23
1686415694.88017201,65934449,0.39743512868881226,0.0,0.38548049330711365,0.5,-5.929168701171875,-5.922784805297852,-5.971420764923096,10.370000000000001,11.02,0.0,-25,-24
1686415694.98013210,66034409,0.3977009952068329,0.0,0.3845105469226837,0.5,-5.95268440246582,-5.946537494659424,-6.021913051605225,10.370000000000001,11.040000000000001,0.0,-25,-24
1686415695.08009195,66134369,0.4024057686328888,0.0,0.3848956525325775,0.5,-5.976640701293945,-5.972249507904053,-6.028613090515137,10.370000000000001,11.02,0.0,-25,-25
1686415695.18005204,66234329,0.4070667326450348,0.0,0.3923664093017578,0.5,-6.000977993011475,-5.999090671539307,-6.062972068786621,10.370000000000001,11.040000000000001,0.0,-25,-25
1686415695.28001213,66334289,0.40972697734832764,0.0,0.3946775197982788,0.5,-6.025622367858887,-6.026428699493408,-6.062828540802002,10.370000000000001,11.040000000000001,0.0,-24,-25
1686415695.37997198,66434249,0.40720275044441223,0.0,0.3970212936401367,0.5,-6.05059814453125,-6.052672386169434,-6.129540920257568,10.370000000000001,11.040000000000001,0.0,-24,-24
1686415695.47993207,66534209,0.40648266673088074,0.0,0.39573442935943604,0.5,-6.075851917266846,-6.079174041748047,-6.1305084228515625,10.370000000000001,11.06,0.0,-24,-24
1686415695.57989216,66634169,0.40733176469802856,0.0,0.3953506648540497,0.5,-6.101398944854736,-6.105820178985596,-6.165626525878906,10.370000000000001,11.05,0.0,-24,-24
1686415695.67985201,66734129,0.4067945182323456,0.0,0.39689964056015015,0.5,-6.127231597900391,-6.132389545440674,-6.199309825897217,10.370000000000001,11.05,0.0,-24,-24
1686415695.77981210,66834089,0.407032310962677,0.0,0.39758116006851196,0.5,-6.153255462646484,-6.15931510925293,-6.188292503356934,10.370000000000001,11.05,0.0,-24,-24
1686415695.87977195,66934049,0.4030425250530243,0.0,0.3982488512992859,0.5,-6.179432392120361,-6.185159683227539,-6.219688892364502,10.370000000000001,11.05,0.0,-24,-24
1686415695.97973204,67034009,0.39549729228019714,0.0,0.3935811221599579,0.5,-6.205734729766846,-6.209702014923096,-6.260479927062988,10.370000000000001,11.06,0.0,-25,-24
1686415696.07969213,67133969,0.3925575613975525,0.0,0.3875771760940552,0.5,-6.232176303863525,-6.234399795532227,-6.278785228729248,10.370000000000001,11.05,0.0,-25,-25
1686415696.17965198,67233929,0.3909069895744324,0.0,0.3869273066520691,0.5,-6.25872802734375,-6.2596964836120605,-6.310511589050293,10.370000000000001,11.05,0.0,-26,-25
1686415696.27961206,67333889,0.3916061520576477,0.0,0.3867643177509308,0.5,-6.285313129425049,-6.285658359527588,-6.342697620391846,10.370000000000001,11.05,0.0,-26,-26
1686415696.38040495,67434682,0.3944626450538635,0.0,0.38841503858566284,0.5,-6.312140941619873,-6.312724590301514,-6.356613636016846,10.370000000000001,11.05,0.0,-26,-26
1686415696.48036504,67534642,0.3948521018028259,0.0,0.39086008071899414,0.5,-6.338766098022461,-6.339735507965088,-6.3650383949279785,10.370000000000001,11.06,0.0,-26,-26
1686415696.58032513,67634602,0.3915393650531769,0.0,0.3890925943851471,0.5,-6.365476131439209,-6.36580753326416,-6.392858505249023,10.370000000000001,11.05,0.0,-26,-26
1686415696.68028498,67734562,0.38477542996406555,0.0,0.3867422640323639,0.5,-6.392228603363037,-6.39096736907959,-6.423628807067871,10.370000000000001,11.040000000000001,0.0,-27,-26
1686415696.78024507,67834522,0.37982988357543945,0.0,0.38384297490119934,0.5,-6.418879985809326,-6.415891170501709,-6.451557636260986,10.370000000000001,11.040000000000001,0.0,-27,-26
1686415696.88020515,67934482,0.3792913556098938,0.0,0.38137710094451904,0.5,-6.445413112640381,-6.441091537475586,-6.480959892272949,10.370000000000001,11.05,0.0,-27,-26
1686415696.98016500,68034442,0.3814086616039276,0.0,0.3791149854660034,0.5,-6.471940994262695,-6.466713905334473,-6.516109466552734,10.370000000000001,11.05,0.0,-28,-27
1686415697.08012509,68134402,0.3835350573062897,0.0,0.38027384877204895,0.5,-6.498513698577881,-6.493597030639648,-6.5302581787109375,10.370000000000001,11.040000000000001,0.0,-28,-27
1686415697.18008494,68234362,0.38394173979759216,0.0,0.38419902324676514,0.5,-6.525053024291992,-6.520788192749023,-6.552182674407959,10.370000000000001,11.040000000000001,0.0,-27,-27
1686415697.28004503,68334322,0.3832624554634094,0.0,0.38461437821388245,0.5,-6.551506519317627,-6.547471046447754,-6.599709987640381,10.370000000000001,11.040000000000001,0.0,-27,-27
1686415697.38000512,68434282,0.38452479243278503,0.0,0.38471806049346924,0.5,-6.57790994644165,-6.57465934753418,-6.605715751647949,10.370000000000001,11.040000000000001,0.0,-27,-27
1686415697.47996497,68534242,0.3849048912525177,0.0,0.38569876551628113,0.5,-6.60427713394165,-6.601391315460205,-6.628385066986084,10.370000000000001,11.05,0.0,-27,-27
1686415697.57992506,68634202,0.38305431604385376,0.0,0.38311904668807983,0.5,-6.630697250366211,-6.627347946166992,-6.679877281188965,10.370000000000001,11.040000000000001,0.0,-27,-27
1686415697.67988515,68734162,0.38218721747398376,0.0,0.3826287090778351,0.5,-6.657125473022461,-6.653745651245117,-6.7246174812316895,10.370000000000001,11.040000000000001,0.0,-27,-27
1686415697.77984500,68834122,0.3888048529624939,0.0,0.3850535750389099,0.5,-6.683508396148682,-6.681703567504883,-6.7458577156066895,10.370000000000001,11.02,0.0,-26,-27
1686415697.87980509,68934082,0.3942006230354309,0.0,0.3943003714084625,0.5,-6.709726333618164,-6.710619926452637,-6.770293235778809,10.370000000000001,11.01,0.0,-25,-26
1686415697.97976494,69034042,0.3991507887840271,0.0,0.4017411470413208,0.5,-6.735671520233154,-6.73931360244751,-6.780328273773193,10.370000000000001,11.02,0.0,-24,-26
1686415698.07972503,69134002,0.39966508746147156,0.0,0.4035647511482239,0.5,-6.761436939239502,-6.766594886779785,-6.807605266571045,10.370000000000001,11.02,0.0,-24,-25
1686415698.17968512,69233962,0.3954322040081024,0.0,0.40194234251976013,0.5,-6.787114143371582,-6.792351722717285,-6.813942909240723,10.370000000000001,11.02,0.0,-24,-24
1686415698.27964497,69333922,0.38869383931159973,0.0,0.39715176820755005,0.5,-6.812740325927734,-6.816368103027344,-6.856656551361084,10.370000000000001,11.02,0.0,-24,-24
1686415698.37960505,69433882,0.38399574160575867,0.0,0.3907140791416168,0.5,-6.838325023651123,-6.839778423309326,-6.893101215362549,10.370000000000001,11.01,0.0,-25,-24
1686415698.48039794,69534675,0.3848687410354614,0.0,0.3895600140094757,0.5,-6.864026069641113,-6.864224910736084,-6.917433261871338,10.370000000000001,11.02,0.0,-25,-24
1686415698.58035803,69634635,0.389955997467041,0.0,0.3894857168197632,0.5,-6.889465808868408,-6.889495849609375,-6.94624662399292,10.370000000000001,11.01,0.0,-25,-25
1686415698.68031812,69734595,0.3927902579307556,0.0,0.39400172233581543,0.5,-6.914852142333984,-6.915595054626465,-6.951447486877441,10.370000000000001,11.02,0.0,-25,-25
1686415698.78027797,69834555,0.3947238326072693,0.0,0.39495545625686646,0.5,-6.940224647521973,-6.941335201263428,-6.978912830352783,10.370000000000001,11.0,0.0,-25,-25
1686415698.88023806,69934515,0.3900119960308075,0.0,0.3972179591655731,0.5,-6.965500354766846,-6.966301918029785,-7.010063648223877,10.370000000000001,11.0,0.0,-24,-25
1686415698.98019814,70034475,0.389242947101593,0.0,0.3953695595264435,0.5,-6.990605354309082,-6.990901470184326,-7.008212566375732,10.370000000000001,11.0,0.0,-24,-24
1686415699.08015800,70134435,0.38449525833129883,0.0,0.39271774888038635,0.5,-7.015592098236084,-7.014247894287109,-7.068062782287598,10.370000000000001,11.0,0.0,-25,-24
1686415699.18011808,70234395,0.384808748960495,0.0,0.3890930414199829,0.5,-7.0404863357543945,-7.038093090057373,-7.0736799240112305,10.370000000000001,11.01,0.0,-25,-25
